"class"	"path"	"top"	"reason"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b391_frame_extract_error_cause.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b401_batch_convert_cancel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b401_batch_convert_cancel.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b403_batch_convert_ffmpeg_binary.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b403_batch_convert_ffmpeg_binary.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b405_batch_convert_av1_policy.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b405_batch_convert_av1_policy.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b408_lufs_soft_deleted_track.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_b408_lufs_soft_deleted_track.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_batch_convert_error_no_double_emit.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_batch_convert_error_no_double_emit.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_memory_updater_thread_safety.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_memory_updater.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_proxy_creation_worker_cancel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_proxy_creation_worker_cancel.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_video_corrupt_clip.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_video_pipeline_cleanup_invariant.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_video_pipeline_metadata_snapshot.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_workers/__pycache__/test_video_pipeline_metadata.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/tools/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/tools/__pycache__/test_build_test_fixture.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_add_clip_command.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_add_selected_to_timeline_checkbox.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_analysis_status_panel_visibility.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_audio_checkbox_wiring.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_audit_tab.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b309_schnitt_no_project_empty.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b321_brain_stats_lazy_import.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b321_project_open_avoids_sync_combo_refresh.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b321_stem_workspace_idempotent_refresh.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b321_stems_controller_lightweight.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b386_waveform_band_mismatch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b387_video_preview_stale_frame.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b388_thumb_worker_qimage.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b389_thumb_late_signal_deleted_card.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b390_convert_effect_preview_stale.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b402_convert_progress_range.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b402_convert_progress_range.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b404_convert_hevc_codec_policy.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b404_convert_hevc_codec_policy.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b409_chat_watchdog_cancel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b409_chat_watchdog_cancel.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b410_chat_registry_race.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b410_chat_registry_race.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b412_chat_action_main_thread.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b412_chat_action_main_thread.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b416_chat_quick_command_matching.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b416_chat_quick_command_matching.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b417_chat_stale_result.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_b471_t4_timeline_paint_perf.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_checkbox_workflow_smoke.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_clip_lock_click.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_console_throttling.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_controllers_smoke.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_convert_controller_shutdown.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_cut_list_panel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_cuts_worker_progress.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_feedback_shortcuts.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_frontend_rebuild_contract.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_graph_view.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_grid_run_all_dead_code.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_import_media_dialog_start_dir.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_inspector_panel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_lock_icon_item.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_media_pool_checkbox.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_media_workspace_layout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_media_workspace_stem_dispatch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_media_workspace_stem_dispatch.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_memory_tab.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_model_manager_workers.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_onboarding_banner.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_open_project_dialog_sqlite_validate.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_panel_setup_ollama_setting_respected.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_pipeline_progress_wiring.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_project_save_action.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_qsettings_migration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_qthread_deletelater_invariants.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_regenerate_dialog.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_resource_monitor_stop.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_action_gating.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_audio_binder.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_audio_metadata_feed.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_audio_video_combo.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_controller_loading_hook.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_controller_wiring.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_editor_view_skeleton.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_empty_state_preset_runs_pipeline.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_integration_boot.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_timeline_shell.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_tooltip_audit.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_views_skeleton.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_schnitt_workspace_states.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_selection_actions.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_shortcut_manager.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_stats_panel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_steer_tab.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_stems_controller_lazy_taskmanager.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_sticky_tooltips.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_story_map_dialog.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_structure_tab_keyframes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_structure_tab.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_studio_brain_singleton_invariant.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_studio_brain_v2_tab.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_studio_brain_window.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_audio_key_format.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_audio_layout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_audio_pps_constant.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_audio_render.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_audio_structure.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_audio_waveform.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_pacing_anker_layout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_rl_notes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_subtab_schnitt_layout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_task_manager_dock_progress.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_timeline_clip_lock.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_timeline_entry_duration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_timeline_middle_button_panning_b438.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_timeline_undo_stack_isolation.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_toggle_clip_lock_command.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_toggle_clip_lock_view_sync.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_tooltip_coverage_static.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_tooltip_globalposition_first.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_video_analysis_proxy_cancel.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_video_analysis_proxy_cancel.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_wheel_guard.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_worker_dispatcher_error_cleanup.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_worker_dispatcher_error_cleanup.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_workspace_setup_four_tabs.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_workspaces_smoke.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/ui/__pycache__/test_workspaces_smoke.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/workers/__pycache__/test_structure_enrichment_lock.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tools/__pycache__/diag_b331_demucs_chunk_hang.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/__pycache__/diag_b336_siglip_precision.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/find_material_tabs.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_audio_import_win32.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_audio_import.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_nav_audio.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_nav_material.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_nav_project.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_step1_project.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_switch_material.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_trigger_analysis.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_video_import_final.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/gui_video_import.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"tools/gui/__pycache__/list_all_buttons.cpython-310.pyc"	"tools"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/app_icon.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/app_icon.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/base_component.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/base_component.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/chat_dock.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/chat_dock.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/clip_inspector.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/clip_inspector.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/shortcut_manager.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/shortcut_manager.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/splash.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/splash.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/story_map_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/story_map_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/studio_brain_window.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/studio_brain_window.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/theme.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/theme.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/timeline_thumbnail_loader.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/timeline.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/timeline.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/tooltip_utils.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/tooltip_utils.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/undo_commands.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/undo_commands.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/waveform_item.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/__pycache__/waveform_item.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/audio_analysis.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/audio_analysis.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/convert.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/convert.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/edit_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/edit_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/export.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/export.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/import_media.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/import_media.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/media_table.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/media_table.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/panel_setup.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/panel_setup.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/project_management.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/project_management.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_action_binder.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_action_binder.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_audio_binder.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_audio_binder.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_controller.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_controller.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_coordinator.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/schnitt_coordinator.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/search.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/search.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
